0,0,34112,37232,32960
1,0,34116,37228,32960
2,0,34120,37226,32968
3,0,34112,37234,32980
4,0,34104,37228,32992
5,0,34104,37232,32992
6,0,34112,37232,32976
7,0,34112,37232,32960
8,0,34112,37224,32960
9,0,34108,37216,32960
10,0,34112,37224,32960
11,0,34104,37216,32968
12,0,34096,37212,32984
13,0,34088,37208,32968
14,0,34096,37202,32960
15,0,34104,37200,32952
16,0,34096,37204,32952
17,0,34096,37208,32940
18,0,34088,37192,32948
19,0,34084,37204,32936
20,0,34072,37208,32936
21,0,34064,37212,32932
22,0,34058,37216,32932
23,0,34056,37208,32952
24,0,34048,37208,32956
25,0,34048,37200,32960
26,0,34040,37208,32956
27,0,34040,37208,32944
28,0,34040,37208,32952
29,0,34048,37208,32944
30,0,34032,37216,32932
31,0,34036,37224,32944
32,0,34044,37224,32944
33,0,34040,37220,32924
34,0,34036,37220,32936
35,0,34036,37224,32928
36,0,34032,37224,32956
37,0,34028,37224,32936
38,0,34028,37228,32944
39,0,34028,37220,32946
40,0,34040,37216,32936
41,0,34044,37208,32930
42,0,34048,37196,32932
43,0,34056,37208,32936
44,0,34056,37216,32908
45,0,34048,37216,32900
46,0,34056,37200,32904
47,0,34064,37192,32896
48,0,34060,37224,32912
49,0,34068,37208,32928
50,0,34064,37224,32928
51,0,34076,37220,32936
52,0,34088,37200,32948
53,0,34088,37208,32948
54,0,34096,37208,32944
55,0,34088,37200,32916
56,0,34090,37202,32928
57,0,34104,37216,32932
58,0,34096,37224,32936
59,0,34112,37216,32956
60,0,34112,37216,32944
61,0,34120,37216,32940
62,0,34124,37224,32932
63,0,34112,37216,32936
64,0,34120,37224,32936
65,0,34112,37224,32944
66,0,34112,37232,32944
67,0,34128,37240,32952
68,0,34122,37240,32948
69,0,34132,37236,32954
70,0,34132,37240,32944
71,0,34128,37242,32952
72,0,34140,37244,32952
73,0,34120,37256,32952
74,0,34128,37244,32932
75,0,34112,37248,32944
76,0,34128,37240,32968
77,0,34136,37232,32952
78,0,34116,37244,32944
79,0,34132,37232,32960
80,0,34128,37224,32944
81,0,34144,37232,32948
82,0,34128,37228,32946
83,0,34132,37232,32928
84,0,34132,37232,32940
85,0,34120,37232,32936
86,0,34124,37224,32924
87,0,34136,37216,32916
88,0,34120,37224,32928
89,0,34120,37216,32944
90,0,34128,37224,32946
91,0,34104,37228,32976
92,0,34104,37224,32964
93,0,34104,37216,32964
94,0,34104,37216,32960
95,0,34096,37208,32960
96,0,34096,37208,32944
97,0,34096,37208,32960
98,0,34072,37232,32956
99,0,34080,37224,32952
100,0,34072,37208,32944
101,0,34064,37204,32960
102,0,34064,37200,32960
103,0,34048,37200,32968
104,0,34056,37208,32968
105,0,34056,37216,32960
106,0,34036,37224,32960
107,0,34032,37216,32968
108,0,34032,37220,32976
109,0,34020,37224,32992
110,0,34024,37224,33000
111,0,34016,37220,32984
112,0,34016,37216,32948
113,0,34020,37232,32960
114,0,34016,37228,32968
115,0,34024,37224,32968
116,0,34012,37224,32952
117,0,34012,37224,32952
118,0,34008,37224,32962
119,0,34004,37226,32984
120,0,33992,37232,32960
121,0,34000,37232,32976
122,0,34000,37228,32980
123,0,34020,37216,32988
124,0,34016,37224,32984
125,0,34016,37224,32976
126,0,34008,37232,32992
127,0,34016,37224,32984
128,0,34012,37248,32992
129,0,34016,37240,32976
130,0,34016,37240,32984
131,0,34016,37248,32984
132,0,34016,37244,33008
133,0,34016,37248,33024
134,0,34028,37256,33016
135,0,34024,37248,32996
136,0,34028,37244,33000
137,0,34020,37252,33008
138,0,34020,37240,33008
139,0,34028,37232,33000
140,0,34016,37252,33008
141,0,34036,37244,32984
142,0,34036,37252,33000
143,0,34044,37236,33008
144,0,34040,37248,33024
145,0,34032,37252,33000
146,0,34032,37256,33020
147,0,34028,37248,33008
148,0,34020,37256,33016
149,0,34024,37260,33016
150,0,34032,37264,33020
151,0,34024,37268,33032
152,0,34024,37268,33016
153,0,34032,37272,33036
154,0,34036,37268,33016
155,0,34028,37260,33028
156,0,34032,37266,33024
157,0,34040,37256,33008
158,0,34056,37256,33008
159,0,34048,37256,33008
160,0,34048,37248,33008
161,0,34052,37232,33004
162,0,34056,37232,32992
163,0,34048,37240,32996
164,0,34028,37256,33000
165,0,34036,37248,33024
166,0,34036,37232,33024
167,0,34028,37248,33016
168,0,34020,37248,33016
169,0,34024,37240,33012
170,0,34020,37232,33016
171,0,34008,37236,33016
172,0,34012,37224,33008
173,0,34020,37232,32992
174,0,34012,37240,33000
175,0,34012,37244,32984
176,0,34020,37228,33004
177,0,34008,37232,33004
178,0,34010,37232,33008
179,0,34008,37224,32992
180,0,34000,37248,33024
181,0,33992,37244,33024
182,0,34008,37232,33032
183,0,34008,37232,33016
184,0,34000,37248,33020
185,0,34004,37240,33016
186,0,34000,37240,32992
187,0,34008,37232,32996
188,0,34016,37232,32996
189,0,34016,37232,32992
190,0,34020,37224,33008
191,0,34016,37232,32984
192,0,34012,37224,32984
193,0,34016,37232,32984
194,0,34024,37232,32976
195,0,34024,37240,32992
196,0,34032,37216,32996
197,0,34020,37236,32992
198,0,34024,37240,33008
199,0,34024,37234,33008
200,0,34032,37234,33002
201,0,34048,37232,32988
202,0,34048,37228,32976
203,0,34048,37232,32972
204,0,34060,37224,32996
205,0,34048,37236,32984
206,0,34056,37232,32992
207,0,34064,37232,32978
208,0,34068,37244,32992
209,0,34072,37232,32968
210,0,34072,37232,32968
211,0,34072,37240,32984
212,0,34080,37240,32978
213,0,34088,37240,32984
214,0,34080,37232,32984
215,0,34080,37224,32970
216,0,34084,37224,32978
217,0,34084,37224,32984
218,0,34092,37240,32996
219,0,34088,37236,32968
220,0,34100,37228,32968
221,0,34096,37224,32952
222,0,34104,37216,32968
223,0,34120,37216,32968
224,0,34122,37216,32988
225,0,34112,37232,32976
226,0,34120,37216,32960
227,0,34112,37216,32960
228,0,34104,37228,32948
229,0,34104,37224,32960
230,0,34122,37216,32964
231,0,34128,37216,32960
232,0,34112,37220,32968
233,0,34120,37212,32956
234,0,34128,37212,32980
235,0,34120,37208,32984
236,0,34128,37212,32968
237,0,34136,37208,32972
238,0,34120,37208,32976
239,0,34124,37208,32984
240,0,34120,37216,32992
241,0,34120,37208,32968
242,0,34120,37216,32976
243,0,34136,37212,32976
244,0,34136,37216,32968
245,0,34136,37216,32952
246,0,34128,37216,32948
247,0,34128,37216,32968
248,0,34112,37224,32968
249,0,34124,37200,32972
250,0,34112,37216,32972
251,0,34112,37216,32956
252,0,34112,37200,32952
253,0,34112,37200,32944
254,0,34112,37208,32960
255,0,34112,37194,32956
256,0,34120,37192,32960
257,0,34112,37194,32968
258,0,34108,37200,32952
259,0,34112,37208,32944
260,0,34100,37224,32940
261,0,34088,37220,32952
262,0,34088,37208,32944
263,0,34084,37224,32960
264,0,34096,37232,32968
265,0,34096,37232,32960
266,0,34096,37220,32968
267,0,34104,37216,32952
268,0,34104,37204,32944
269,0,34100,37200,32946
270,0,34100,37196,32968
271,0,34112,37184,32952
272,0,34096,37192,32968
273,0,34096,37192,32944
274,0,34088,37194,32956
275,0,34088,37204,32956
276,0,34088,37208,32976
277,0,34080,37216,32976
278,0,34080,37208,32992
279,0,34080,37216,32992
280,0,34080,37216,32992
281,0,34080,37212,32960
282,0,34076,37216,32960
283,0,34076,37218,32976
284,0,34080,37228,32960
285,0,34080,37224,32960
286,0,34088,37212,32970
287,0,34084,37224,32976
288,0,34088,37224,32976
289,0,34096,37224,32984
290,0,34096,37216,32984
291,0,34092,37224,32976
292,0,34096,37228,32960
293,0,34104,37216,32960
294,0,34088,37216,32970
295,0,34080,37228,32968
296,0,34080,37232,32956
297,0,34072,37232,32984
298,0,34080,37232,32968
299,0,34088,37224,32976
300,0,34080,37224,33000
301,0,34080,37232,32992
302,0,34080,37216,32992
303,0,34080,37224,33000
304,0,34080,37232,33008
305,0,34096,37224,33016
306,0,34092,37228,33020
307,0,34064,37232,33016
308,0,34076,37232,32992
309,0,34072,37224,33000
310,0,34068,37232,32996
311,0,34076,37232,33002
312,0,34064,37244,33024
313,0,34068,37240,33024
314,0,34072,37248,33008
315,0,34064,37248,33032
316,0,34056,37244,33040
317,0,34064,37248,33010
318,0,34056,37248,33008
319,0,34064,37244,33002
320,0,34056,37240,33008
321,0,34064,37240,32992
322,0,34072,37232,32984
323,0,34072,37232,32984
324,0,34072,37216,32996
325,0,34080,37216,33008
326,0,34080,37216,33008
327,0,34064,37216,33008
328,0,34080,37224,33016
329,0,34064,37216,33016
330,0,34072,37232,33010
331,0,34068,37224,33016
332,0,34076,37224,33016
333,0,34072,37216,33020
334,0,34064,37224,33024
335,0,34064,37232,33020
336,0,34064,37232,33008
337,0,34080,37224,33000
338,0,34072,37240,33024
339,0,34072,37232,33020
340,0,34072,37244,33000
341,0,34072,37232,33016
342,0,34064,37240,33024
343,0,34068,37248,33018
344,0,34068,37240,32988
345,0,34072,37232,32992
346,0,34064,37240,33008
347,0,34056,37234,33000
348,0,34056,37240,33008
349,0,34064,37232,33008
350,0,34060,37224,33016
351,0,34060,37224,33012
352,0,34056,37240,33002
353,0,34060,37234,33016
354,0,34048,37240,33016
355,0,34056,37228,33008
356,0,34064,37224,32992
357,0,34068,37224,33000
358,0,34072,37232,32988
359,0,34080,37232,32972
360,0,34072,37240,32996
361,0,34064,37232,33016
362,0,34080,37216,33016
363,0,34076,37216,32996
364,0,34052,37228,32996
365,0,34048,37232,33016
366,0,34068,37216,33018
367,0,34064,37208,33020
368,0,34052,37216,33040
369,0,34056,37216,33028
370,0,34048,37224,33024
371,0,34056,37232,33028
372,0,34048,37224,33024
373,0,34040,37240,33000
374,0,34048,37232,33000
375,0,34048,37232,32984
376,0,34040,37240,32976
377,0,34040,37232,32996
378,0,34048,37236,32996
379,0,34048,37232,32984
380,0,34036,37244,32972
381,0,34056,37232,32980
382,0,34052,37224,32988
383,0,34064,37216,32992
384,0,34058,37240,32992
385,0,34076,37240,33008
386,0,34072,37232,32992
387,0,34072,37216,33004
388,0,34060,37228,33008
389,0,34068,37228,33002
390,0,34072,37216,32996
391,0,34084,37216,32964
392,0,34088,37202,32978
393,0,34088,37200,32960
394,0,34084,37200,32992
395,0,34104,37204,33016
396,0,34088,37208,33032
397,0,34080,37220,33008
398,0,34080,37216,33008
399,0,34088,37216,32996
400,0,34080,37232,33008
401,0,34088,37224,33016
402,0,34084,37232,33000
403,0,34080,37248,33000
404,0,34080,37232,33004
405,0,34064,37236,33004
406,0,34080,37244,32984
407,0,34076,37248,32992
408,0,34084,37248,32992
409,0,34080,37232,33000
410,0,34084,37228,33008
411,0,34088,37248,32992
412,0,34080,37248,32992
413,0,34084,37232,32988
414,0,34088,37224,32980
415,0,34084,37232,32992
416,0,34088,37232,32984
417,0,34104,37216,32984
418,0,34104,37228,32992
419,0,34106,37216,32992
420,0,34098,37216,32992
421,0,34088,37212,33004
422,0,34080,37216,33016
423,0,34076,37224,33048
424,0,34080,37224,33026
425,0,34072,37220,33008
426,0,34072,37212,33024
427,0,34072,37216,32996
428,0,34072,37232,33012
429,0,34080,37216,33020
430,0,34072,37232,33000
431,0,34068,37224,33000
432,0,34060,37224,33016
433,0,34072,37216,33016
434,0,34068,37224,33000
435,0,34068,37216,33004
436,0,34064,37224,33008
437,0,34064,37224,33000
438,0,34068,37232,33016
439,0,34080,37224,33004
440,0,34073,37216,32986
441,0,34072,37216,32992
442,0,34072,37220,32980
443,0,34064,37224,32988
444,0,34064,37232,32972
445,0,34048,37216,32968
446,0,34060,37216,32992
447,0,34080,37232,32992
448,0,34068,37232,33000
449,0,34076,37232,32992
450,0,34068,37228,32992
451,0,34064,37232,33000
452,0,34080,37216,33000
453,0,34072,37240,33016
454,0,34064,37232,32992
455,0,34072,37240,32968
456,0,34072,37232,32988
457,0,34072,37236,32976
458,0,34072,37228,32976
459,0,34072,37224,32976
460,0,34076,37236,32976
461,0,34069,37224,32976
462,0,34084,37224,32960
463,0,34088,37224,32968
464,0,34080,37224,32984
465,0,34084,37216,32976
466,0,34088,37216,32988
467,0,34084,37208,33008
468,0,34080,37224,32988
469,0,34080,37224,32988
470,0,34080,37220,32984
